dataset,target_radius,method,seed,final_rauc
satimage,2.0000,bgr,21,0.607500
satimage,2.0000,uniform,22,0.780000
satimage,2.0000,fixed,22,0.745000
satimage,2.0000,bgr,22,0.793500
satimage,2.0000,uniform,23,0.776250
satimage,2.0000,fixed,23,0.736250
satimage,2.0000,bgr,23,0.766750
satimage,2.0000,uniform,24,0.626750
satimage,2.0000,fixed,24,0.857000
satimage,2.0000,bgr,24,0.672000
satimage,2.0000,uniform,25,0.616000
satimage,2.0000,fixed,25,0.793500
satimage,2.0000,bgr,25,0.606500
satimage,2.0000,uniform,26,0.742250
satimage,2.0000,fixed,26,0.747500
satimage,2.0000,bgr,26,0.760000
satimage,2.0000,uniform,27,0.637500
satimage,2.0000,fixed,27,0.693000
satimage,2.0000,bgr,27,0.604250
satimage,2.0000,uniform,28,0.622000
satimage,2.0000,fixed,28,0.750000
satimage,2.0000,bgr,28,0.615500
satimage,2.0000,uniform,29,0.724500
satimage,2.0000,fixed,29,0.598750
satimage,2.0000,bgr,29,0.787750
segment,2.0000,uniform,0,0.744000
segment,2.0000,fixed,0,0.734250
segment,2.0000,bgr,0,0.721250
segment,2.0000,uniform,1,0.731750
segment,2.0000,fixed,1,0.640500
segment,2.0000,bgr,1,0.736250
segment,2.0000,uniform,2,0.806750
segment,2.0000,fixed,2,0.782750
segment,2.0000,bgr,2,0.718500
segment,2.0000,uniform,3,0.718000
segment,2.0000,fixed,3,0.720750
segment,2.0000,bgr,3,0.710000
segment,2.0000,uniform,4,0.664250
segment,2.0000,fixed,4,0.782500
segment,2.0000,bgr,4,0.698250
segment,2.0000,uniform,5,0.756500
segment,2.0000,fixed,5,0.778000
segment,2.0000,bgr,5,0.625250
segment,2.0000,uniform,6,0.769750
segment,2.0000,fixed,6,0.793000
segment,2.0000,bgr,6,0.717500
segment,2.0000,uniform,7,0.757750
segment,2.0000,fixed,7,0.732500
segment,2.0000,bgr,7,0.654000
segment,2.0000,uniform,8,0.758500
segment,2.0000,fixed,8,0.725000
segment,2.0000,bgr,8,0.733250
segment,2.0000,uniform,9,0.764000
segment,2.0000,fixed,9,0.786750
segment,2.0000,bgr,9,0.677000
segment,2.0000,uniform,10,0.800500
segment,2.0000,fixed,10,0.844750
segment,2.0000,bgr,10,0.762250
segment,2.0000,uniform,11,0.813250
segment,2.0000,fixed,11,0.811250
segment,2.0000,bgr,11,0.689500
segment,2.0000,uniform,12,0.798500
segment,2.0000,fixed,12,0.822250
segment,2.0000,bgr,12,0.693000
segment,2.0000,uniform,13,0.735250
segment,2.0000,fixed,13,0.738500
segment,2.0000,bgr,13,0.591750
segment,2.0000,uniform,14,0.755000
segment,2.0000,fixed,14,0.717500
segment,2.0000,bgr,14,0.700000
segment,2.0000,uniform,15,0.795500
segment,2.0000,fixed,15,0.780250
segment,2.0000,bgr,15,0.706000
segment,2.0000,uniform,16,0.746250
segment,2.0000,fixed,16,0.730250
segment,2.0000,bgr,16,0.753250
segment,2.0000,uniform,17,0.768500
segment,2.0000,fixed,17,0.743750
segment,2.0000,bgr,17,0.732000
segment,2.0000,uniform,18,0.745000
segment,2.0000,fixed,18,0.762000
segment,2.0000,bgr,18,0.717500
segment,2.0000,uniform,19,0.750500
segment,2.0000,fixed,19,0.769250
segment,2.0000,bgr,19,0.701500
segment,2.0000,uniform,20,0.687750
segment,2.0000,fixed,20,0.773250
segment,2.0000,bgr,20,0.686250
segment,2.0000,uniform,21,0.775250
segment,2.0000,fixed,21,0.736250
segment,2.0000,bgr,21,0.698750
segment,2.0000,uniform,22,0.803250
segment,2.0000,fixed,22,0.695750
segment,2.0000,bgr,22,0.709750
segment,2.0000,uniform,23,0.753250
segment,2.0000,fixed,23,0.751500
segment,2.0000,bgr,23,0.711000
segment,2.0000,uniform,24,0.757250
segment,2.0000,fixed,24,0.675250
segment,2.0000,bgr,24,0.685500
segment,2.0000,uniform,25,0.792500
segment,2.0000,fixed,25,0.788750
segment,2.0000,bgr,25,0.628000
segment,2.0000,uniform,26,0.768750
segment,2.0000,fixed,26,0.748250
segment,2.0000,bgr,26,0.736750
segment,2.0000,uniform,27,0.800500
segment,2.0000,fixed,27,0.767000
segment,2.0000,bgr,27,0.717000
segment,2.0000,uniform,28,0.710750
segment,2.0000,fixed,28,0.730750
segment,2.0000,bgr,28,0.719750
segment,2.0000,uniform,29,0.765750
segment,2.0000,fixed,29,0.719500
segment,2.0000,bgr,29,0.645000
letter,2.0000,uniform,0,0.321000
letter,2.0000,fixed,0,0.293750
letter,2.0000,bgr,0,0.263750
letter,2.0000,uniform,1,0.350000
letter,2.0000,fixed,1,0.322500
letter,2.0000,bgr,1,0.285250
letter,2.0000,uniform,2,0.322000
letter,2.0000,fixed,2,0.261500
letter,2.0000,bgr,2,0.298000
letter,2.0000,uniform,3,0.367000
letter,2.0000,fixed,3,0.277500
letter,2.0000,bgr,3,0.348000
letter,2.0000,uniform,4,0.333000
letter,2.0000,fixed,4,0.278750
letter,2.0000,bgr,4,0.281000
letter,2.0000,uniform,5,0.310750
letter,2.0000,fixed,5,0.270250
letter,2.0000,bgr,5,0.309750
letter,2.0000,uniform,6,0.364500
letter,2.0000,fixed,6,0.350000
letter,2.0000,bgr,6,0.298250
letter,2.0000,uniform,7,0.297500
letter,2.0000,fixed,7,0.322500
letter,2.0000,bgr,7,0.317750
letter,2.0000,uniform,8,0.316750
letter,2.0000,fixed,8,0.268000
letter,2.0000,bgr,8,0.278750
letter,2.0000,uniform,9,0.366250
letter,2.0000,fixed,9,0.321750
letter,2.0000,bgr,9,0.342250
letter,2.0000,uniform,10,0.306500
letter,2.0000,fixed,10,0.335500
letter,2.0000,bgr,10,0.329000
letter,2.0000,uniform,11,0.338500
letter,2.0000,fixed,11,0.325500
letter,2.0000,bgr,11,0.316000
letter,2.0000,uniform,12,0.378000
letter,2.0000,fixed,12,0.309000
letter,2.0000,bgr,12,0.315250
letter,2.0000,uniform,13,0.339250
letter,2.0000,fixed,13,0.297750
letter,2.0000,bgr,13,0.366750
letter,2.0000,uniform,14,0.364250
letter,2.0000,fixed,14,0.368750
letter,2.0000,bgr,14,0.297250
letter,2.0000,uniform,15,0.302250
letter,2.0000,fixed,15,0.238750
letter,2.0000,bgr,15,0.352750
letter,2.0000,uniform,16,0.308000
letter,2.0000,fixed,16,0.320250
letter,2.0000,bgr,16,0.303500
letter,2.0000,uniform,17,0.318250
letter,2.0000,fixed,17,0.294250
letter,2.0000,bgr,17,0.325250
letter,2.0000,uniform,18,0.316750
letter,2.0000,fixed,18,0.334250
letter,2.0000,bgr,18,0.321250
letter,2.0000,uniform,19,0.326750
letter,2.0000,fixed,19,0.355750
letter,2.0000,bgr,19,0.284000
letter,2.0000,uniform,20,0.279000
letter,2.0000,fixed,20,0.271000
letter,2.0000,bgr,20,0.308250
letter,2.0000,uniform,21,0.267000
letter,2.0000,fixed,21,0.285500
letter,2.0000,bgr,21,0.318250
letter,2.0000,uniform,22,0.355250
letter,2.0000,fixed,22,0.319000
letter,2.0000,bgr,22,0.348250
letter,2.0000,uniform,23,0.306750
letter,2.0000,fixed,23,0.259500
letter,2.0000,bgr,23,0.302250
letter,2.0000,uniform,24,0.364000
