dataset,target_radius,method,seed,final_rauc
pc1,2.0000,fixed,31,0.806750
pc1,2.0000,bgr,31,0.833750
pc1,2.0000,uniform,32,0.938000
pc1,2.0000,fixed,32,0.920000
pc1,2.0000,bgr,32,0.931000
pc1,2.0000,uniform,33,0.909500
pc1,2.0000,fixed,33,0.919750
pc1,2.0000,bgr,33,0.932000
pc1,2.0000,uniform,34,0.736000
pc1,2.0000,fixed,34,0.923250
pc1,2.0000,bgr,34,0.762250
pc1,2.0000,uniform,35,0.933000
pc1,2.0000,fixed,35,0.876000
pc1,2.0000,bgr,35,0.932750
pc1,2.0000,uniform,36,0.933500
pc1,2.0000,fixed,36,0.932750
pc1,2.0000,bgr,36,0.931500
pc1,2.0000,uniform,37,0.924250
pc1,2.0000,fixed,37,0.849250
pc1,2.0000,bgr,37,0.924250
pc1,2.0000,uniform,38,0.835750
pc1,2.0000,fixed,38,0.909500
pc1,2.0000,bgr,38,0.904000
pc1,2.0000,uniform,39,0.916250
pc1,2.0000,fixed,39,0.879000
pc1,2.0000,bgr,39,0.924500
pc1,2.0000,uniform,40,0.935750
pc1,2.0000,fixed,40,0.924250
pc1,2.0000,bgr,40,0.928000
pc1,2.0000,uniform,41,0.923500
pc1,2.0000,fixed,41,0.875750
pc1,2.0000,bgr,41,0.919000
pc1,2.0000,uniform,42,0.903250
pc1,2.0000,fixed,42,0.899000
pc1,2.0000,bgr,42,0.884750
pc1,2.0000,uniform,43,0.851250
pc1,2.0000,fixed,43,0.902750
pc1,2.0000,bgr,43,0.924750
pc1,2.0000,uniform,44,0.919750
pc1,2.0000,fixed,44,0.919750
pc1,2.0000,bgr,44,0.830250
pc1,2.0000,uniform,45,0.951500
pc1,2.0000,fixed,45,0.897250
pc1,2.0000,bgr,45,0.936500
pc1,2.0000,uniform,46,0.863000
pc1,2.0000,fixed,46,0.914750
pc1,2.0000,bgr,46,0.832250
pc1,2.0000,uniform,47,0.907250
pc1,2.0000,fixed,47,0.911750
pc1,2.0000,bgr,47,0.801750
pc1,2.0000,uniform,48,0.944250
pc1,2.0000,fixed,48,0.938750
pc1,2.0000,bgr,48,0.843250
pc1,2.0000,uniform,49,0.833750
pc1,2.0000,fixed,49,0.919500
pc1,2.0000,bgr,49,0.936000
pc1,2.0000,uniform,50,0.925750
pc1,2.0000,fixed,50,0.785250
pc1,2.0000,bgr,50,0.934500
pc1,2.0000,uniform,51,0.802000
pc1,2.0000,fixed,51,0.903250
pc1,2.0000,bgr,51,0.755250
pc1,2.0000,uniform,52,0.921000
pc1,2.0000,fixed,52,0.869750
pc1,2.0000,bgr,52,0.786750
pc1,2.0000,uniform,53,0.893750
pc1,2.0000,fixed,53,0.875250
pc1,2.0000,bgr,53,0.924000
pc1,2.0000,uniform,54,0.876000
pc1,2.0000,fixed,54,0.883750
pc1,2.0000,bgr,54,0.918250
pc1,2.0000,uniform,55,0.905500
pc1,2.0000,fixed,55,0.877500
pc1,2.0000,bgr,55,0.872250
pc1,2.0000,uniform,56,0.915250
pc1,2.0000,fixed,56,0.921000
pc1,2.0000,bgr,56,0.941250
pc1,2.0000,uniform,57,0.910500
pc1,2.0000,fixed,57,0.885250
pc1,2.0000,bgr,57,0.917250
pc1,2.0000,uniform,58,0.916750
pc1,2.0000,fixed,58,0.908500
pc1,2.0000,bgr,58,0.932500
pc1,2.0000,uniform,59,0.928750
pc1,2.0000,fixed,59,0.939500
pc1,2.0000,bgr,59,0.948000
phoneme,2.0000,uniform,30,0.794000
phoneme,2.0000,fixed,30,0.754000
phoneme,2.0000,bgr,30,0.787000
phoneme,2.0000,uniform,31,0.702750
phoneme,2.0000,fixed,31,0.605750
phoneme,2.0000,bgr,31,0.721750
phoneme,2.0000,uniform,32,0.702500
phoneme,2.0000,fixed,32,0.739250
phoneme,2.0000,bgr,32,0.680000
phoneme,2.0000,uniform,33,0.703000
