seed,sigma,angle,success,steps,max_abs_pole_angle,final_abs_pole_angle
420004,0.5,1.9459846365704152,0,8,1.384028108839331,1.384028108839331
420004,0.6,3.0901699437500003,0,1,0.6469975889247616,0.6469975889247616
420004,0.6,4.80316994375,0,4,0.8872043536301294,0.8872043536301294
420004,0.6,0.23298463657041424,0,1,0.6851541750727665,0.6851541750727665
420004,0.6,1.9459846365704152,0,5,0.8896740139611163,0.8896740139611163
420004,0.7,3.0901699437500003,0,1,0.7484224324547868,0.7484224324547868
420004,0.7,4.80316994375,0,3,0.7169322124746383,0.662127065669367
420004,0.7,0.23298463657041424,0,1,0.7772075369983348,0.7772075369983348
420004,0.7,1.9459846365704152,0,4,0.9428456707403271,0.9428456707403271
420004,0.8,3.0901699437500003,0,1,0.8483715406575604,0.8483715406575604
