seed,radius,trial,success,progress,start_x,end_x,terminated
3,1.5,8,0,-0.0010890437687893773,0.8204931114296492,0.8194040676608598,1
3,1.5,9,0,-0.03725673316695155,0.8204931114296492,0.7832363782626977,1
3,2.0,0,0,-0.026568039956910927,0.8204931114296492,0.7939250714727383,1
3,2.0,1,0,-0.012836060870232924,0.8204931114296492,0.8076570505594163,1
3,2.0,2,0,0.024621934776269394,0.8204931114296492,0.8451150462059186,1
3,2.0,3,0,0.00345628697532252,0.8204931114296492,0.8239493984049717,1
3,2.0,4,0,-0.005022655587415881,0.8204931114296492,0.8154704558422333,1
3,2.0,5,0,-0.03555694284765054,0.8204931114296492,0.7849361685819987,1
3,2.0,6,0,0.012200730285709671,0.8204931114296492,0.8326938417153589,1
3,2.0,7,0,-0.02862336229196627,0.8204931114296492,0.7918697491376829,1
3,2.0,8,0,-0.029240610285632518,0.8204931114296492,0.7912525011440167,1
3,2.0,9,0,0.063611731458177,0.8204931114296492,0.8841048428878262,1
3,2.5,0,0,-0.03729199127801763,0.8204931114296492,0.7832011201516316,1
3,2.5,1,0,-0.047365363711019515,0.8204931114296492,0.7731277477186297,1
3,2.5,2,0,0.05141883348151377,0.8204931114296492,0.871911944911163,1
3,2.5,3,0,0.024758710169175746,0.8204931114296492,0.845251821598825,1
3,2.5,4,0,-0.02256022974338656,0.8204931114296492,0.7979328816862626,1
3,2.5,5,0,0.02793688474783762,0.8204931114296492,0.8484299961774868,1
3,2.5,6,0,0.016825750624880564,0.8204931114296492,0.8373188620545298,1
3,2.5,7,0,-0.0769007037460312,0.8204931114296492,0.743592407683618,1
3,2.5,8,0,0.0019138292631499798,0.8204931114296492,0.8224069406927992,1
3,2.5,9,0,0.04613735695101673,0.8204931114296492,0.8666304683806659,1
4,0.0,0,1,1.3698272460049747,0.7547023245479416,2.1245295705529164,0
4,0.0,1,1,1.3698272460107195,0.7547023245479416,2.124529570558661,0
4,0.0,2,1,1.3698272459942797,0.7547023245479416,2.1245295705422214,0
4,0.0,3,1,1.3698272460176961,0.7547023245479416,2.1245295705656377,0
4,0.0,4,1,1.369827246011077,0.7547023245479416,2.1245295705590186,0
4,0.0,5,1,1.3698272459868408,0.7547023245479416,2.1245295705347824,0
4,0.0,6,1,1.369827245974262,0.7547023245479416,2.1245295705222036,0
4,0.0,7,1,1.3698272460182548,0.7547023245479416,2.1245295705661964,0
4,0.0,8,1,1.3698272459930012,0.7547023245479416,2.124529570540943,0
4,0.0,9,1,1.3698272460061538,0.7547023245479416,2.1245295705540954,0
4,0.25,0,1,1.2141909092696044,0.7547023245479416,1.968893233817546,0
4,0.25,1,0,0.49730027322587333,0.7547023245479416,1.252002597773815,1
4,0.25,2,0,-0.020423180892914283,0.7547023245479416,0.7342791436550273,1
4,0.25,3,0,-0.022140369159623807,0.7547023245479416,0.7325619553883178,1
4,0.25,4,0,-0.01828401077335795,0.7547023245479416,0.7364183137745837,1
4,0.25,5,0,-0.019775078898846,0.7547023245479416,0.7349272456490956,1
4,0.25,6,0,-0.01798677452483688,0.7547023245479416,0.7367155500231047,1
4,0.25,7,0,-0.01309445317319613,0.7547023245479416,0.7416078713747455,1
4,0.25,8,0,-0.017408053135259727,0.7547023245479416,0.7372942714126819,1
4,0.25,9,0,-0.015528390560145544,0.7547023245479416,0.7391739339877961,1
4,0.5,0,0,-0.027870354151246945,0.7547023245479416,0.7268319703966947,1
4,0.5,1,0,-0.026151124453173913,0.7547023245479416,0.7285512000947677,1
4,0.5,2,0,-0.014974642274242056,0.7547023245479416,0.7397276822736996,1
4,0.5,3,0,-0.02191118895106947,0.7547023245479416,0.7327911355968721,1
4,0.5,4,0,-0.023180417825871436,0.7547023245479416,0.7315219067220702,1
4,0.5,5,0,-0.009058825775084545,0.7547023245479416,0.7456434987728571,1
4,0.5,6,0,-0.014988364395995157,0.7547023245479416,0.7397139601519465,1
4,0.5,7,0,-0.012523921936157922,0.7547023245479416,0.7421784026117837,1
4,0.5,8,0,-0.009902042012267964,0.7547023245479416,0.7448002825356737,1
4,0.5,9,0,-0.011621772855523904,0.7547023245479416,0.7430805516924177,1
4,0.8,0,0,-0.039560148213707125,0.7547023245479416,0.7151421763342345,1
