config_id,mode,target_radius,fixed_radius,lr,init_noise,iterations,eval_every,batch,method,seed,final_rauc,final_clean,final_median_r80,rauc_aulc
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,1,0.4384821428571429,0.39107142857142857,5.0,0.3841517857142857
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,2,0.44473214285714285,0.3919642857142857,5.0,0.40401785714285715
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,3,0.4466964285714286,0.39375,5.0,0.41316964285714286
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,4,0.4496428571428571,0.40089285714285716,5.0,0.41046875
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,5,0.44437499999999996,0.37142857142857144,5.0,0.40633928571428574
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,6,0.44080357142857135,0.4017857142857143,5.0,0.3933258928571428
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,7,0.43732142857142864,0.3830357142857143,5.0,0.3986160714285715
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,0,0.43026785714285715,0.39285714285714285,5.0,0.3949107142857142
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,1,0.4378571428571429,0.37589285714285714,5.0,0.3799330357142857
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,2,0.4205357142857143,0.36964285714285716,5.0,0.3931919642857143
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,3,0.4332142857142858,0.3794642857142857,5.0,0.4022098214285714
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,4,0.4483928571428571,0.4017857142857143,5.0,0.4133705357142857
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,5,0.4570535714285714,0.3776785714285714,5.0,0.4179910714285714
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,6,0.43303571428571425,0.4044642857142857,5.0,0.3875892857142857
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,7,0.44910714285714287,0.4089285714285714,5.0,0.3996875
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr,0,0.4119642857142857,0.38125,5.0,0.38113839285714285
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr,1,0.42848214285714287,0.3580357142857143,5.0,0.3841964285714286
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr,2,0.42294642857142856,0.3651785714285714,5.0,0.39343749999999994
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr,3,0.4385714285714286,0.3794642857142857,5.0,0.41171875
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr,4,0.44401785714285713,0.4044642857142857,5.0,0.4016517857142857
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr,5,0.4183928571428572,0.35625,5.0,0.3934598214285715
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr,6,0.42875,0.38571428571428573,5.0,0.38321428571428573
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr,7,0.429375,0.4017857142857143,5.0,0.3960491071428571
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,uniform,0,0.4252678571428571,0.3776785714285714,5.0,0.4053571428571428
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,uniform,1,0.43785714285714283,0.38125,5.0,0.3840848214285714
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,uniform,2,0.46125,0.40625,5.0,0.41390625000000003
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,uniform,3,0.4505357142857143,0.4,5.0,0.41765625
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,uniform,4,0.4314285714285714,0.39732142857142855,5.0,0.39698660714285716
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,uniform,5,0.44133928571428577,0.3919642857142857,5.0,0.40348214285714284
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,uniform,6,0.43857142857142856,0.41964285714285715,5.0,0.39888392857142857
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,uniform,7,0.4445535714285714,0.42410714285714285,5.0,0.39779017857142857
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,fixed,0,0.426875,0.3848214285714286,5.0,0.3969196428571428
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,fixed,1,0.43276785714285715,0.3892857142857143,5.0,0.38410714285714287
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,fixed,2,0.4396428571428571,0.36964285714285716,5.0,0.3963616071428571
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,fixed,3,0.44482142857142853,0.3919642857142857,5.0,0.4177901785714285
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,fixed,4,0.44071428571428567,0.3875,5.0,0.4127901785714285
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,fixed,5,0.44214285714285717,0.3848214285714286,5.0,0.41020089285714284
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,fixed,6,0.4476785714285714,0.4017857142857143,5.0,0.39915178571428567
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,fixed,7,0.43544642857142857,0.40267857142857144,5.0,0.4039508928571428
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,failure_only,0,0.44491071428571427,0.40714285714285714,5.0,0.4015178571428571
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,failure_only,1,0.44803571428571426,0.3919642857142857,5.0,0.4028794642857143
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,failure_only,2,0.4401785714285715,0.39732142857142855,5.0,0.41279017857142863
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,failure_only,3,0.46151785714285715,0.4133928571428571,5.0,0.4297767857142857
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,failure_only,4,0.4509821428571429,0.39285714285714285,5.0,0.42191964285714284
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,failure_only,5,0.44848214285714283,0.3732142857142857,5.0,0.42258928571428567
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,failure_only,6,0.4544642857142857,0.40089285714285716,5.0,0.40517857142857144
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,failure_only,7,0.44964285714285723,0.4044642857142857,5.0,0.4175892857142857
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,td_loss,0,0.38839285714285715,0.34285714285714286,5.0,0.36078125
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,td_loss,1,0.3977678571428571,0.35625,5.0,0.3591071428571428
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,td_loss,2,0.39785714285714285,0.3410714285714286,5.0,0.36497767857142854
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,td_loss,3,0.39982142857142855,0.3678571428571429,5.0,0.3726116071428571
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,td_loss,4,0.39205357142857145,0.3625,5.0,0.36776785714285715
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,td_loss,5,0.38464285714285723,0.31785714285714284,5.0,0.3706026785714286
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,td_loss,6,0.3875,0.3625,5.0,0.3448214285714285
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,td_loss,7,0.33785714285714286,0.3294642857142857,5.0,0.32388392857142856
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,0,0.43285714285714283,0.39553571428571427,5.0,0.40091517857142855
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,1,0.4596428571428571,0.41696428571428573,5.0,0.3913169642857143
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,2,0.44857142857142857,0.4035714285714286,5.0,0.41046874999999994
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,3,0.45883928571428567,0.42678571428571427,5.0,0.42026785714285714
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,4,0.4626785714285714,0.3964285714285714,5.0,0.42078125
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,5,0.4557142857142857,0.37857142857142856,5.0,0.4056919642857143
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,6,0.44875000000000004,0.41785714285714287,5.0,0.39549107142857143
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,7,0.44437499999999996,0.3982142857142857,5.0,0.4031919642857143
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,0,0.4129464285714286,0.3482142857142857,5.0,0.3882589285714286
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,1,0.4327678571428571,0.3723214285714286,5.0,0.38999999999999996
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,2,0.4461607142857143,0.39285714285714285,5.0,0.41196428571428567
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,3,0.4476785714285714,0.4,5.0,0.41060267857142857
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,4,0.4299107142857143,0.39107142857142857,5.0,0.4029017857142857
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,5,0.45169642857142855,0.3669642857142857,5.0,0.4142857142857143
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,6,0.44160714285714286,0.39107142857142857,5.0,0.3979017857142857
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,7,0.4589285714285714,0.4205357142857143,5.0,0.41294642857142855
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr,0,0.42651785714285717,0.38125,5.0,0.39959821428571424
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr,1,0.4451785714285714,0.3875,5.0,0.39412946428571427
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr,2,0.4388392857142857,0.38392857142857145,5.0,0.40616071428571426
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr,3,0.42348214285714275,0.37589285714285714,5.0,0.40754464285714287
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr,4,0.41830357142857144,0.36964285714285716,5.0,0.3969642857142857
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr,5,0.44303571428571425,0.38571428571428573,5.0,0.4106919642857143
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr,6,0.44214285714285717,0.3776785714285714,5.0,0.3854910714285714
8,dealer_signed,3.0,3.0,0.08,0.01,140,70,10,bgr,7,0.44633928571428577,0.39732142857142855,5.0,0.4046651785714286
