dataset,target_radius,method,seed,final_rauc
segment,2.0000,bgr,59,0.745750
letter,2.0000,uniform,30,0.401500
letter,2.0000,fixed,30,0.368000
letter,2.0000,bgr,30,0.346750
letter,2.0000,uniform,31,0.314250
letter,2.0000,fixed,31,0.322250
letter,2.0000,bgr,31,0.284500
letter,2.0000,uniform,32,0.347750
letter,2.0000,fixed,32,0.282250
letter,2.0000,bgr,32,0.294500
letter,2.0000,uniform,33,0.310750
letter,2.0000,fixed,33,0.258250
letter,2.0000,bgr,33,0.333500
letter,2.0000,uniform,34,0.325000
letter,2.0000,fixed,34,0.281250
letter,2.0000,bgr,34,0.307250
letter,2.0000,uniform,35,0.292000
letter,2.0000,fixed,35,0.240500
letter,2.0000,bgr,35,0.381500
letter,2.0000,uniform,36,0.301500
letter,2.0000,fixed,36,0.291000
letter,2.0000,bgr,36,0.325000
letter,2.0000,uniform,37,0.343000
letter,2.0000,fixed,37,0.255750
letter,2.0000,bgr,37,0.345000
letter,2.0000,uniform,38,0.305750
letter,2.0000,fixed,38,0.227750
letter,2.0000,bgr,38,0.291750
letter,2.0000,uniform,39,0.314750
letter,2.0000,fixed,39,0.294750
letter,2.0000,bgr,39,0.316750
letter,2.0000,uniform,40,0.354000
letter,2.0000,fixed,40,0.302500
letter,2.0000,bgr,40,0.284000
letter,2.0000,uniform,41,0.356750
letter,2.0000,fixed,41,0.289500
letter,2.0000,bgr,41,0.274750
letter,2.0000,uniform,42,0.409250
letter,2.0000,fixed,42,0.314500
letter,2.0000,bgr,42,0.331500
letter,2.0000,uniform,43,0.291500
letter,2.0000,fixed,43,0.278250
letter,2.0000,bgr,43,0.354250
letter,2.0000,uniform,44,0.285000
letter,2.0000,fixed,44,0.367250
letter,2.0000,bgr,44,0.309500
letter,2.0000,uniform,45,0.300500
letter,2.0000,fixed,45,0.302250
letter,2.0000,bgr,45,0.308750
letter,2.0000,uniform,46,0.312500
letter,2.0000,fixed,46,0.246250
letter,2.0000,bgr,46,0.257500
letter,2.0000,uniform,47,0.396750
letter,2.0000,fixed,47,0.292250
letter,2.0000,bgr,47,0.281000
letter,2.0000,uniform,48,0.326500
letter,2.0000,fixed,48,0.268750
letter,2.0000,bgr,48,0.316000
letter,2.0000,uniform,49,0.251750
letter,2.0000,fixed,49,0.313750
letter,2.0000,bgr,49,0.307250
letter,2.0000,uniform,50,0.420500
letter,2.0000,fixed,50,0.332500
letter,2.0000,bgr,50,0.400750
letter,2.0000,uniform,51,0.318000
letter,2.0000,fixed,51,0.275250
letter,2.0000,bgr,51,0.287000
letter,2.0000,uniform,52,0.327500
letter,2.0000,fixed,52,0.323750
letter,2.0000,bgr,52,0.261500
letter,2.0000,uniform,53,0.358500
letter,2.0000,fixed,53,0.240250
letter,2.0000,bgr,53,0.289000
letter,2.0000,uniform,54,0.276750
letter,2.0000,fixed,54,0.338500
letter,2.0000,bgr,54,0.291500
letter,2.0000,uniform,55,0.331250
letter,2.0000,fixed,55,0.261500
letter,2.0000,bgr,55,0.322000
letter,2.0000,uniform,56,0.288000
letter,2.0000,fixed,56,0.247250
letter,2.0000,bgr,56,0.317000
letter,2.0000,uniform,57,0.278750
letter,2.0000,fixed,57,0.334250
letter,2.0000,bgr,57,0.356000
letter,2.0000,uniform,58,0.290750
letter,2.0000,fixed,58,0.321500
letter,2.0000,bgr,58,0.266500
letter,2.0000,uniform,59,0.330750
letter,2.0000,fixed,59,0.322000
letter,2.0000,bgr,59,0.345250
vehicle,2.0000,uniform,30,0.556000
vehicle,2.0000,fixed,30,0.514750
vehicle,2.0000,bgr,30,0.542000
vehicle,2.0000,uniform,31,0.572000
vehicle,2.0000,fixed,31,0.473000
vehicle,2.0000,bgr,31,0.556000
vehicle,2.0000,uniform,32,0.579500
vehicle,2.0000,fixed,32,0.510500
vehicle,2.0000,bgr,32,0.541500
vehicle,2.0000,uniform,33,0.579250
vehicle,2.0000,fixed,33,0.544750
vehicle,2.0000,bgr,33,0.569250
vehicle,2.0000,uniform,34,0.536500
vehicle,2.0000,fixed,34,0.407000
vehicle,2.0000,bgr,34,0.554000
vehicle,2.0000,uniform,35,0.419000
vehicle,2.0000,fixed,35,0.539500
vehicle,2.0000,bgr,35,0.642750
vehicle,2.0000,uniform,36,0.526250
vehicle,2.0000,fixed,36,0.567750
vehicle,2.0000,bgr,36,0.599250
vehicle,2.0000,uniform,37,0.580250
vehicle,2.0000,fixed,37,0.535750
vehicle,2.0000,bgr,37,0.485500
vehicle,2.0000,uniform,38,0.633000
vehicle,2.0000,fixed,38,0.486250
vehicle,2.0000,bgr,38,0.567000
vehicle,2.0000,uniform,39,0.583750
vehicle,2.0000,fixed,39,0.496000
vehicle,2.0000,bgr,39,0.578250
vehicle,2.0000,uniform,40,0.502750
vehicle,2.0000,fixed,40,0.541750
vehicle,2.0000,bgr,40,0.543000
vehicle,2.0000,uniform,41,0.598250
vehicle,2.0000,fixed,41,0.619750
vehicle,2.0000,bgr,41,0.549750
vehicle,2.0000,uniform,42,0.556750
vehicle,2.0000,fixed,42,0.588500
vehicle,2.0000,bgr,42,0.570250
vehicle,2.0000,uniform,43,0.575000
vehicle,2.0000,fixed,43,0.540250
vehicle,2.0000,bgr,43,0.483500
vehicle,2.0000,uniform,44,0.543500
vehicle,2.0000,fixed,44,0.565500
vehicle,2.0000,bgr,44,0.592500
vehicle,2.0000,uniform,45,0.622250
vehicle,2.0000,fixed,45,0.398250
vehicle,2.0000,bgr,45,0.533750
