dataset,target_radius,method,seed,final_rauc
jm1,2.0000,bgr,51,0.808250
jm1,2.0000,uniform,52,0.793750
jm1,2.0000,fixed,52,0.660250
jm1,2.0000,bgr,52,0.752250
jm1,2.0000,uniform,53,0.725750
jm1,2.0000,fixed,53,0.823000
jm1,2.0000,bgr,53,0.827750
jm1,2.0000,uniform,54,0.743750
jm1,2.0000,fixed,54,0.443750
jm1,2.0000,bgr,54,0.806000
jm1,2.0000,uniform,55,0.693250
jm1,2.0000,fixed,55,0.759250
jm1,2.0000,bgr,55,0.776000
jm1,2.0000,uniform,56,0.732000
jm1,2.0000,fixed,56,0.792000
jm1,2.0000,bgr,56,0.799000
jm1,2.0000,uniform,57,0.767750
jm1,2.0000,fixed,57,0.803250
jm1,2.0000,bgr,57,0.812000
jm1,2.0000,uniform,58,0.744250
jm1,2.0000,fixed,58,0.665750
jm1,2.0000,bgr,58,0.727250
jm1,2.0000,uniform,59,0.716000
jm1,2.0000,fixed,59,0.315500
jm1,2.0000,bgr,59,0.771750
kc2,1.0000,uniform,30,0.742486
kc2,1.0000,fixed,30,0.797814
kc2,1.0000,bgr,30,0.797814
kc2,1.0000,uniform,31,0.798497
kc2,1.0000,fixed,31,0.823770
kc2,1.0000,bgr,31,0.798839
kc2,1.0000,uniform,32,0.496926
kc2,1.0000,fixed,32,0.746243
kc2,1.0000,bgr,32,0.839139
kc2,1.0000,uniform,33,0.830943
kc2,1.0000,fixed,33,0.766052
kc2,1.0000,bgr,33,0.829235
kc2,1.0000,uniform,34,0.747268
kc2,1.0000,fixed,34,0.770492
kc2,1.0000,bgr,34,0.825478
kc2,1.0000,uniform,35,0.817281
kc2,1.0000,fixed,35,0.821380
kc2,1.0000,bgr,35,0.819331
kc2,1.0000,uniform,36,0.800888
kc2,1.0000,fixed,36,0.801913
kc2,1.0000,bgr,36,0.839139
kc2,1.0000,uniform,37,0.683060
kc2,1.0000,fixed,37,0.757172
kc2,1.0000,bgr,37,0.794399
kc2,1.0000,uniform,38,0.792691
kc2,1.0000,fixed,38,0.822063
kc2,1.0000,bgr,38,0.774932
kc2,1.0000,uniform,39,0.823770
kc2,1.0000,fixed,39,0.803962
kc2,1.0000,bgr,39,0.829918
kc2,1.0000,uniform,40,0.820355
kc2,1.0000,fixed,40,0.678620
kc2,1.0000,bgr,40,0.833333
kc2,1.0000,uniform,41,0.757172
kc2,1.0000,fixed,41,0.513320
kc2,1.0000,bgr,41,0.817281
kc2,1.0000,uniform,42,0.789959
kc2,1.0000,fixed,42,0.771858
kc2,1.0000,bgr,42,0.808402
kc2,1.0000,uniform,43,0.772883
kc2,1.0000,fixed,43,0.779713
kc2,1.0000,bgr,43,0.744194
kc2,1.0000,uniform,44,0.780738
kc2,1.0000,fixed,44,0.809768
kc2,1.0000,bgr,44,0.358948
kc2,1.0000,uniform,45,0.798156
kc2,1.0000,fixed,45,0.799863
kc2,1.0000,bgr,45,0.815232
kc2,1.0000,uniform,46,0.832650
kc2,1.0000,fixed,46,0.803962
kc2,1.0000,bgr,46,0.847336
kc2,1.0000,uniform,47,0.817964
kc2,1.0000,fixed,47,0.758197
kc2,1.0000,bgr,47,0.822063
kc2,1.0000,uniform,48,0.825820
kc2,1.0000,fixed,48,0.430328
kc2,1.0000,bgr,48,0.856557
kc2,1.0000,uniform,49,0.829918
kc2,1.0000,fixed,49,0.759221
kc2,1.0000,bgr,49,0.817623
kc2,1.0000,uniform,50,0.758197
kc2,1.0000,fixed,50,0.831284
kc2,1.0000,bgr,50,0.836407
kc2,1.0000,uniform,51,0.830260
kc2,1.0000,fixed,51,0.809768
kc2,1.0000,bgr,51,0.820014
kc2,1.0000,uniform,52,0.751366
kc2,1.0000,fixed,52,0.789276
kc2,1.0000,bgr,52,0.799522
kc2,1.0000,uniform,53,0.818648
kc2,1.0000,fixed,53,0.781421
kc2,1.0000,bgr,53,0.809085
kc2,1.0000,uniform,54,0.764686
kc2,1.0000,fixed,54,0.781421
kc2,1.0000,bgr,54,0.797473
kc2,1.0000,uniform,55,0.747951
kc2,1.0000,fixed,55,0.820355
kc2,1.0000,bgr,55,0.807719
kc2,1.0000,uniform,56,0.825137
kc2,1.0000,fixed,56,0.751025
kc2,1.0000,bgr,56,0.845970
kc2,1.0000,uniform,57,0.826844
kc2,1.0000,fixed,57,0.806011
kc2,1.0000,bgr,57,0.784495
kc2,1.0000,uniform,58,0.789617
kc2,1.0000,fixed,58,0.814891
kc2,1.0000,bgr,58,0.817964
kc2,1.0000,uniform,59,0.850751
kc2,1.0000,fixed,59,0.802596
kc2,1.0000,bgr,59,0.498975
kc2,1.5000,uniform,30,0.742486
kc2,1.5000,fixed,30,0.821721
kc2,1.5000,bgr,30,0.813866
kc2,1.5000,uniform,31,0.798497
kc2,1.5000,fixed,31,0.851776
kc2,1.5000,bgr,31,0.826161
kc2,1.5000,uniform,32,0.496926
kc2,1.5000,fixed,32,0.834699
kc2,1.5000,bgr,32,0.776981
kc2,1.5000,uniform,33,0.830943
kc2,1.5000,fixed,33,0.811817
kc2,1.5000,bgr,33,0.815915
kc2,1.5000,uniform,34,0.747268
kc2,1.5000,fixed,34,0.837773
kc2,1.5000,bgr,34,0.829235
kc2,1.5000,uniform,35,0.817281
kc2,1.5000,fixed,35,0.830601
kc2,1.5000,bgr,35,0.812842
kc2,1.5000,uniform,36,0.800888
kc2,1.5000,fixed,36,0.795082
kc2,1.5000,bgr,36,0.802596
kc2,1.5000,uniform,37,0.683060
kc2,1.5000,fixed,37,0.780055
kc2,1.5000,bgr,37,0.830260
kc2,1.5000,uniform,38,0.792691
kc2,1.5000,fixed,38,0.818306
kc2,1.5000,bgr,38,0.839822
kc2,1.5000,uniform,39,0.823770
kc2,1.5000,fixed,39,0.821380
kc2,1.5000,bgr,39,0.808402
kc2,1.5000,uniform,40,0.820355
kc2,1.5000,fixed,40,0.727801
kc2,1.5000,bgr,40,0.843921
kc2,1.5000,uniform,41,0.757172
kc2,1.5000,fixed,41,0.795765
kc2,1.5000,bgr,41,0.819331
kc2,1.5000,uniform,42,0.789959
kc2,1.5000,fixed,42,0.799180
kc2,1.5000,bgr,42,0.828893
kc2,1.5000,uniform,43,0.772883
kc2,1.5000,fixed,43,0.786885
kc2,1.5000,bgr,43,0.816940
kc2,1.5000,uniform,44,0.780738
kc2,1.5000,fixed,44,0.794740
kc2,1.5000,bgr,44,0.811134
kc2,1.5000,uniform,45,0.798156
kc2,1.5000,fixed,45,0.794399
kc2,1.5000,bgr,45,0.846311
kc2,1.5000,uniform,46,0.832650
kc2,1.5000,fixed,46,0.817623
kc2,1.5000,bgr,46,0.843238
kc2,1.5000,uniform,47,0.817964
kc2,1.5000,fixed,47,0.812500
kc2,1.5000,bgr,47,0.824795
kc2,1.5000,uniform,48,0.825820
kc2,1.5000,fixed,48,0.570697
kc2,1.5000,bgr,48,0.837432
kc2,1.5000,uniform,49,0.829918
kc2,1.5000,fixed,49,0.749317
kc2,1.5000,bgr,49,0.793374
kc2,1.5000,uniform,50,0.758197
kc2,1.5000,fixed,50,0.832309
kc2,1.5000,bgr,50,0.853825
kc2,1.5000,uniform,51,0.830260
kc2,1.5000,fixed,51,0.813866
kc2,1.5000,bgr,51,0.812842
kc2,1.5000,uniform,52,0.751366
kc2,1.5000,fixed,52,0.756148
kc2,1.5000,bgr,52,0.820697
kc2,1.5000,uniform,53,0.818648
kc2,1.5000,fixed,53,0.786544
kc2,1.5000,bgr,53,0.814891
kc2,1.5000,uniform,54,0.764686
kc2,1.5000,fixed,54,0.784836
kc2,1.5000,bgr,54,0.808402
kc2,1.5000,uniform,55,0.747951
kc2,1.5000,fixed,55,0.827869
kc2,1.5000,bgr,55,0.840164
kc2,1.5000,uniform,56,0.825137
kc2,1.5000,fixed,56,0.758880
kc2,1.5000,bgr,56,0.819672
kc2,1.5000,uniform,57,0.826844
kc2,1.5000,fixed,57,0.810109
kc2,1.5000,bgr,57,0.820355
kc2,1.5000,uniform,58,0.789617
kc2,1.5000,fixed,58,0.782445
kc2,1.5000,bgr,58,0.848019
kc2,1.5000,uniform,59,0.850751
kc2,1.5000,fixed,59,0.834016
kc2,1.5000,bgr,59,0.847336
kc2,2.0000,uniform,30,0.742486
kc2,2.0000,fixed,30,0.818306
kc2,2.0000,bgr,30,0.824795
kc2,2.0000,uniform,31,0.798497
