dataset,target_radius,method,seed,final_rauc
blood-transfusion-service-center,1.5000,uniform,21,0.712500
blood-transfusion-service-center,1.5000,fixed,21,0.711500
blood-transfusion-service-center,1.5000,bgr,21,0.756000
blood-transfusion-service-center,1.5000,uniform,22,0.666000
blood-transfusion-service-center,1.5000,fixed,22,0.657250
blood-transfusion-service-center,1.5000,bgr,22,0.772000
blood-transfusion-service-center,1.5000,uniform,23,0.747750
blood-transfusion-service-center,1.5000,fixed,23,0.691750
blood-transfusion-service-center,1.5000,bgr,23,0.762250
blood-transfusion-service-center,1.5000,uniform,24,0.711250
blood-transfusion-service-center,1.5000,fixed,24,0.734250
blood-transfusion-service-center,1.5000,bgr,24,0.763000
blood-transfusion-service-center,1.5000,uniform,25,0.752500
blood-transfusion-service-center,1.5000,fixed,25,0.685250
blood-transfusion-service-center,1.5000,bgr,25,0.630750
blood-transfusion-service-center,1.5000,uniform,26,0.608500
blood-transfusion-service-center,1.5000,fixed,26,0.740000
blood-transfusion-service-center,1.5000,bgr,26,0.764000
blood-transfusion-service-center,1.5000,uniform,27,0.707500
blood-transfusion-service-center,1.5000,fixed,27,0.529750
blood-transfusion-service-center,1.5000,bgr,27,0.756000
blood-transfusion-service-center,1.5000,uniform,28,0.685750
blood-transfusion-service-center,1.5000,fixed,28,0.668000
blood-transfusion-service-center,1.5000,bgr,28,0.760000
blood-transfusion-service-center,1.5000,uniform,29,0.680500
blood-transfusion-service-center,1.5000,fixed,29,0.657500
blood-transfusion-service-center,1.5000,bgr,29,0.771000
climate-model-simulation-crashes,1.5000,uniform,0,0.921296
climate-model-simulation-crashes,1.5000,fixed,0,0.912368
climate-model-simulation-crashes,1.5000,bgr,0,0.904762
climate-model-simulation-crashes,1.5000,uniform,1,0.879630
climate-model-simulation-crashes,1.5000,fixed,1,0.882606
climate-model-simulation-crashes,1.5000,bgr,1,0.890873
climate-model-simulation-crashes,1.5000,uniform,2,0.907077
climate-model-simulation-crashes,1.5000,fixed,2,0.851852
climate-model-simulation-crashes,1.5000,bgr,2,0.897487
climate-model-simulation-crashes,1.5000,uniform,3,0.905754
climate-model-simulation-crashes,1.5000,fixed,3,0.855489
climate-model-simulation-crashes,1.5000,bgr,3,0.915344
climate-model-simulation-crashes,1.5000,uniform,4,0.874008
climate-model-simulation-crashes,1.5000,fixed,4,0.867725
climate-model-simulation-crashes,1.5000,bgr,4,0.891865
climate-model-simulation-crashes,1.5000,uniform,5,0.897156
climate-model-simulation-crashes,1.5000,fixed,5,0.913690
climate-model-simulation-crashes,1.5000,bgr,5,0.878638
climate-model-simulation-crashes,1.5000,uniform,6,0.903108
climate-model-simulation-crashes,1.5000,fixed,6,0.901455
climate-model-simulation-crashes,1.5000,bgr,6,0.915344
climate-model-simulation-crashes,1.5000,uniform,7,0.853836
climate-model-simulation-crashes,1.5000,fixed,7,0.898148
climate-model-simulation-crashes,1.5000,bgr,7,0.903108
climate-model-simulation-crashes,1.5000,uniform,8,0.830357
climate-model-simulation-crashes,1.5000,fixed,8,0.898148
climate-model-simulation-crashes,1.5000,bgr,8,0.913360
climate-model-simulation-crashes,1.5000,uniform,9,0.874339
climate-model-simulation-crashes,1.5000,fixed,9,0.886905
climate-model-simulation-crashes,1.5000,bgr,9,0.876653
climate-model-simulation-crashes,1.5000,uniform,10,0.883267
climate-model-simulation-crashes,1.5000,fixed,10,0.905423
climate-model-simulation-crashes,1.5000,bgr,10,0.904101
climate-model-simulation-crashes,1.5000,uniform,11,0.899802
climate-model-simulation-crashes,1.5000,fixed,11,0.860119
climate-model-simulation-crashes,1.5000,bgr,11,0.919312
climate-model-simulation-crashes,1.5000,uniform,12,0.897156
climate-model-simulation-crashes,1.5000,fixed,12,0.921958
climate-model-simulation-crashes,1.5000,bgr,12,0.915344
climate-model-simulation-crashes,1.5000,uniform,13,0.896495
climate-model-simulation-crashes,1.5000,fixed,13,0.851852
climate-model-simulation-crashes,1.5000,bgr,13,0.891534
climate-model-simulation-crashes,1.5000,uniform,14,0.899140
climate-model-simulation-crashes,1.5000,fixed,14,0.899802
climate-model-simulation-crashes,1.5000,bgr,14,0.884259
climate-model-simulation-crashes,1.5000,uniform,15,0.892857
climate-model-simulation-crashes,1.5000,fixed,15,0.899471
climate-model-simulation-crashes,1.5000,bgr,15,0.871362
climate-model-simulation-crashes,1.5000,uniform,16,0.865410
climate-model-simulation-crashes,1.5000,fixed,16,0.893519
climate-model-simulation-crashes,1.5000,bgr,16,0.912037
climate-model-simulation-crashes,1.5000,uniform,17,0.874669
climate-model-simulation-crashes,1.5000,fixed,17,0.884259
climate-model-simulation-crashes,1.5000,bgr,17,0.881283
climate-model-simulation-crashes,1.5000,uniform,18,0.874669
climate-model-simulation-crashes,1.5000,fixed,18,0.871032
climate-model-simulation-crashes,1.5000,bgr,18,0.908399
climate-model-simulation-crashes,1.5000,uniform,19,0.867394
climate-model-simulation-crashes,1.5000,fixed,19,0.834987
climate-model-simulation-crashes,1.5000,bgr,19,0.893519
