dataset,target_radius,method,seed,final_rauc
haberman,2.0000,uniform,49,0.698495
haberman,2.0000,fixed,49,0.731481
haberman,2.0000,bgr,49,0.731481
haberman,2.0000,uniform,50,0.422454
haberman,2.0000,fixed,50,0.621528
haberman,2.0000,bgr,50,0.741898
haberman,2.0000,uniform,51,0.733218
haberman,2.0000,fixed,51,0.607060
haberman,2.0000,bgr,51,0.719907
haberman,2.0000,uniform,52,0.535301
haberman,2.0000,fixed,52,0.508102
haberman,2.0000,bgr,52,0.710648
haberman,2.0000,uniform,53,0.553241
haberman,2.0000,fixed,53,0.675926
haberman,2.0000,bgr,53,0.731481
haberman,2.0000,uniform,54,0.456597
haberman,2.0000,fixed,54,0.777199
haberman,2.0000,bgr,54,0.731481
haberman,2.0000,uniform,55,0.707176
haberman,2.0000,fixed,55,0.733218
haberman,2.0000,bgr,55,0.731481
haberman,2.0000,uniform,56,0.617477
haberman,2.0000,fixed,56,0.749421
haberman,2.0000,bgr,56,0.731481
haberman,2.0000,uniform,57,0.732060
haberman,2.0000,fixed,57,0.754051
haberman,2.0000,bgr,57,0.731481
haberman,2.0000,uniform,58,0.672454
haberman,2.0000,fixed,58,0.611690
haberman,2.0000,bgr,58,0.731481
haberman,2.0000,uniform,59,0.622685
haberman,2.0000,fixed,59,0.653935
haberman,2.0000,bgr,59,0.731481
