dataset,target_radius,method,seed,final_rauc
mammography,2.0000,bgr,22,0.972750
mammography,2.0000,uniform,23,0.979750
mammography,2.0000,fixed,23,0.977750
mammography,2.0000,bgr,23,0.969750
mammography,2.0000,uniform,24,0.984500
mammography,2.0000,fixed,24,0.980500
mammography,2.0000,bgr,24,0.956250
mammography,2.0000,uniform,25,0.955500
mammography,2.0000,fixed,25,0.979250
mammography,2.0000,bgr,25,0.976000
mammography,2.0000,uniform,26,0.972750
mammography,2.0000,fixed,26,0.980250
mammography,2.0000,bgr,26,0.972000
mammography,2.0000,uniform,27,0.962750
mammography,2.0000,fixed,27,0.980000
mammography,2.0000,bgr,27,0.977500
mammography,2.0000,uniform,28,0.983500
mammography,2.0000,fixed,28,0.984000
mammography,2.0000,bgr,28,0.972250
mammography,2.0000,uniform,29,0.943000
mammography,2.0000,fixed,29,0.981000
mammography,2.0000,bgr,29,0.980000
breast-w,2.0000,uniform,0,0.951020
breast-w,2.0000,fixed,0,0.964031
breast-w,2.0000,bgr,0,0.931122
breast-w,2.0000,uniform,1,0.935969
breast-w,2.0000,fixed,1,0.953061
breast-w,2.0000,bgr,1,0.959949
breast-w,2.0000,uniform,2,0.932398
breast-w,2.0000,fixed,2,0.969643
breast-w,2.0000,bgr,2,0.974745
breast-w,2.0000,uniform,3,0.950510
breast-w,2.0000,fixed,3,0.938776
breast-w,2.0000,bgr,3,0.956888
breast-w,2.0000,uniform,4,0.950765
breast-w,2.0000,fixed,4,0.943367
breast-w,2.0000,bgr,4,0.955357
breast-w,2.0000,uniform,5,0.942092
breast-w,2.0000,fixed,5,0.955102
breast-w,2.0000,bgr,5,0.965306
breast-w,2.0000,uniform,6,0.949235
breast-w,2.0000,fixed,6,0.909439
breast-w,2.0000,bgr,6,0.961735
breast-w,2.0000,uniform,7,0.973214
breast-w,2.0000,fixed,7,0.975510
breast-w,2.0000,bgr,7,0.975765
breast-w,2.0000,uniform,8,0.960204
breast-w,2.0000,fixed,8,0.958418
breast-w,2.0000,bgr,8,0.965561
breast-w,2.0000,uniform,9,0.955357
breast-w,2.0000,fixed,9,0.941837
breast-w,2.0000,bgr,9,0.961480
breast-w,2.0000,uniform,10,0.953827
breast-w,2.0000,fixed,10,0.962245
breast-w,2.0000,bgr,10,0.964796
breast-w,2.0000,uniform,11,0.960459
breast-w,2.0000,fixed,11,0.956633
breast-w,2.0000,bgr,11,0.950765
breast-w,2.0000,uniform,12,0.940051
breast-w,2.0000,fixed,12,0.956122
breast-w,2.0000,bgr,12,0.931888
breast-w,2.0000,uniform,13,0.951786
breast-w,2.0000,fixed,13,0.941071
breast-w,2.0000,bgr,13,0.939796
breast-w,2.0000,uniform,14,0.960969
breast-w,2.0000,fixed,14,0.955102
breast-w,2.0000,bgr,14,0.967347
breast-w,2.0000,uniform,15,0.957908
breast-w,2.0000,fixed,15,0.960459
breast-w,2.0000,bgr,15,0.966071
breast-w,2.0000,uniform,16,0.963520
breast-w,2.0000,fixed,16,0.943622
breast-w,2.0000,bgr,16,0.956633
breast-w,2.0000,uniform,17,0.961480
breast-w,2.0000,fixed,17,0.955102
breast-w,2.0000,bgr,17,0.955102
breast-w,2.0000,uniform,18,0.952551
breast-w,2.0000,fixed,18,0.967857
breast-w,2.0000,bgr,18,0.943112
breast-w,2.0000,uniform,19,0.971173
breast-w,2.0000,fixed,19,0.969133
breast-w,2.0000,bgr,19,0.984949
breast-w,2.0000,uniform,20,0.961990
breast-w,2.0000,fixed,20,0.972449
breast-w,2.0000,bgr,20,0.965306
breast-w,2.0000,uniform,21,0.941327
breast-w,2.0000,fixed,21,0.937245
breast-w,2.0000,bgr,21,0.947704
breast-w,2.0000,uniform,22,0.954082
breast-w,2.0000,fixed,22,0.949745
breast-w,2.0000,bgr,22,0.956633
breast-w,2.0000,uniform,23,0.968112
breast-w,2.0000,fixed,23,0.965816
breast-w,2.0000,bgr,23,0.963010
breast-w,2.0000,uniform,24,0.962500
breast-w,2.0000,fixed,24,0.952806
breast-w,2.0000,bgr,24,0.953061
breast-w,2.0000,uniform,25,0.960459
breast-w,2.0000,fixed,25,0.951020
breast-w,2.0000,bgr,25,0.958929
breast-w,2.0000,uniform,26,0.965561
breast-w,2.0000,fixed,26,0.962245
breast-w,2.0000,bgr,26,0.961735
breast-w,2.0000,uniform,27,0.961480
breast-w,2.0000,fixed,27,0.946684
breast-w,2.0000,bgr,27,0.965561
breast-w,2.0000,uniform,28,0.950255
breast-w,2.0000,fixed,28,0.956378
breast-w,2.0000,bgr,28,0.950765
breast-w,2.0000,uniform,29,0.955102
breast-w,2.0000,fixed,29,0.955357
breast-w,2.0000,bgr,29,0.967602
haberman,2.0000,uniform,0,0.534144
haberman,2.0000,fixed,0,0.597801
haberman,2.0000,bgr,0,0.731481
haberman,2.0000,uniform,1,0.533565
haberman,2.0000,fixed,1,0.651042
haberman,2.0000,bgr,1,0.699074
haberman,2.0000,uniform,2,0.607639
haberman,2.0000,fixed,2,0.632523
haberman,2.0000,bgr,2,0.731481
haberman,2.0000,uniform,3,0.469329
haberman,2.0000,fixed,3,0.696759
haberman,2.0000,bgr,3,0.731481
haberman,2.0000,uniform,4,0.597222
haberman,2.0000,fixed,4,0.552662
haberman,2.0000,bgr,4,0.636574
haberman,2.0000,uniform,5,0.674190
haberman,2.0000,fixed,5,0.682870
haberman,2.0000,bgr,5,0.731481
haberman,2.0000,uniform,6,0.567708
haberman,2.0000,fixed,6,0.674190
haberman,2.0000,bgr,6,0.731481
haberman,2.0000,uniform,7,0.583912
haberman,2.0000,fixed,7,0.673032
haberman,2.0000,bgr,7,0.731481
haberman,2.0000,uniform,8,0.699653
haberman,2.0000,fixed,8,0.719329
haberman,2.0000,bgr,8,0.717593
haberman,2.0000,uniform,9,0.710069
haberman,2.0000,fixed,9,0.555556
haberman,2.0000,bgr,9,0.731481
haberman,2.0000,uniform,10,0.718171
haberman,2.0000,fixed,10,0.719907
haberman,2.0000,bgr,10,0.730903
haberman,2.0000,uniform,11,0.584491
haberman,2.0000,fixed,11,0.707176
haberman,2.0000,bgr,11,0.730903
haberman,2.0000,uniform,12,0.656829
haberman,2.0000,fixed,12,0.717014
haberman,2.0000,bgr,12,0.731481
haberman,2.0000,uniform,13,0.555556
haberman,2.0000,fixed,13,0.604167
haberman,2.0000,bgr,13,0.731481
haberman,2.0000,uniform,14,0.608218
haberman,2.0000,fixed,14,0.620370
haberman,2.0000,bgr,14,0.731481
haberman,2.0000,uniform,15,0.534144
haberman,2.0000,fixed,15,0.699074
haberman,2.0000,bgr,15,0.731481
