method,seed,final_clean,final_rauc,final_median_r80,final_transfer_rauc,rauc_aulc,best_rauc
bgr_broad,11,0.857730020745322,0.49239160106981383,0.4864471959238708,0.31063546898997263,0.3796592046663602,0.49239160106981383
bgr_broad,12,0.8632867028107459,0.49778756547572395,0.4939074785388625,0.31328868470354115,0.3817722551415295,0.49778756547572395
bgr_broad,13,0.8639819438577644,0.49695109000775,0.5017041308297299,0.31336899516734784,0.3826559469184645,0.49695109000775
bgr_broad,14,0.860259549036563,0.49126798098959296,0.49220226198979417,0.31205700935688596,0.378995006270977,0.49126798098959296
bgr_broad,15,0.8689001972713261,0.5008784264630518,0.49182865127038333,0.31955558005415957,0.3889670012013773,0.5008784264630518
bgr_broad,16,0.8642711896987109,0.49863804156173547,0.5001699959637045,0.31551534453386515,0.3830598062708517,0.49863804156173547
bgr_broad,17,0.8636354736027264,0.49756546059875917,0.508454001114969,0.3117248157511664,0.38277076778451885,0.49756546059875917
bgr_broad,18,0.8654874151125848,0.49785826139670786,0.5004162777909447,0.3131868573941856,0.38176459002536134,0.49785826139670786
bgr_broad,19,0.8642999927502257,0.4965550723582146,0.4909267434261887,0.3115452029529274,0.3822546783877848,0.4965550723582146
bgr_broad,20,0.8583454121131753,0.48936160556918296,0.4900729608156932,0.3087578295713774,0.37659434746313625,0.48936160556918296
bgr_broad,21,0.8640740235199881,0.49363901524260345,0.4939935983024084,0.3181440250412224,0.38152476522243356,0.49363901524260345
bgr_broad,22,0.8652664261038535,0.496771314761095,0.4997847522438618,0.314353740909372,0.3825591855159263,0.496771314761095
bgr_broad,23,0.8655123604601641,0.49986540297725673,0.4925374990186938,0.3174488631221576,0.38466344213654435,0.49986540297725673
bgr_broad,24,0.8649469297509128,0.4982204517846814,0.5060469667645261,0.3150497924844296,0.3815934998577017,0.4982204517846814
bgr_broad,25,0.8651555069324052,0.500128357133526,0.5042071967662796,0.3170913134459008,0.38169003629696296,0.500128357133526
bgr_broad,26,0.8592978464292239,0.4953136599815851,0.5019429681795611,0.30955369047988945,0.3788915922721091,0.4953136599815851
bgr_broad,27,0.8690686426652092,0.5041462888256042,0.5057442033118673,0.31760435861004893,0.3872775735839655,0.5041462888256042
bgr_broad,28,0.8704257441834855,0.49727921753476123,0.4974009910190167,0.3158091921418151,0.38231901312341,0.49727921753476123
bgr_broad,29,0.8646732684615894,0.5002465375512,0.5067504641812419,0.316144512391126,0.3859341562043973,0.5002465375512
